name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,brand,car_age,selling_price
Tata Nexon 1.2 Revotron XM,2018,25000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5,Tata,8,625000
Maruti Swift Dzire VXI,2014,50000,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5,Maruti,12,400000
Hyundai i20 1.4 CRDi Asta,2011,150000,Diesel,Individual,Manual,Fourth & Above Owner,23.0,1396.0,90.0,5,Hyundai,15,380000
Toyota Corolla Altis 1.8 VL AT,2009,90000,Petrol,Individual,Automatic,First Owner,14.53,1794.0,138.1,5,Toyota,17,400000
Tata Zest Revotron 1.2T XMS,2019,100000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5,Tata,7,620000
Ford Fiesta Classic 1.4 SXI Duratorq,2008,180000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,67.0,5,Ford,18,190000
Maruti Alto 800 LXI,2013,50000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5,Maruti,13,210000
Maruti Ritz VDi,2012,80000,Diesel,Individual,Manual,Third Owner,23.2,1248.0,73.94,5,Maruti,14,270000
Maruti Zen Std,1999,100000,Petrol,Individual,Manual,Third Owner,17.3,993.0,60.0,5,Maruti,27,45000
Hyundai EON D Lite Plus,2014,93000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5,Hyundai,12,220000
Mahindra Bolero 2011-2019 DI - AC BS III,2014,11500,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9,Mahindra,12,550000
Hyundai i20 Asta 1.2,2013,120000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5,Hyundai,13,370000
Hyundai Santro Xing XG AT eRLX Euro II,2006,100000,Petrol,Individual,Automatic,Second Owner,19.3,1248.0,82.0,5,Hyundai,20,95000
Mahindra Xylo D2 Maxx,2015,50000,Diesel,Individual,Manual,First Owner,14.95,2489.0,93.7,9,Mahindra,11,650000
Honda City V MT,2012,120000,Petrol,Individual,Manual,First Owner,16.8,1497.0,116.3,5,Honda,14,550000
Ford Fiesta 1.4 SXi TDCi ABS,2010,100000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,5,Ford,16,225000
Maruti 800 Std,2004,57000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4,Maruti,22,40000
Hyundai EON Era Plus,2016,60000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5,Hyundai,10,280000
Ford Figo Aspire 1.5 Ti-VCT Titanium,2017,44077,Petrol,Dealer,Automatic,First Owner,17.01,1499.0,110.5,5,Ford,9,570000
Maruti Alto 800 LXI,2017,90000,Petrol,Individual,Manual,Second Owner,24.7,796.0,47.3,5,Maruti,9,290000
Hyundai i20 Active 1.4 S,2018,50000,Diesel,Individual,Manual,Second Owner,21.19,1396.0,88.73,5,Hyundai,8,720000
Ford EcoSport 1.5 TDCi Trend Plus BSIV,2017,60000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5,Ford,9,800000
Hyundai i10 Era,2012,20000,Petrol,Individual,Manual,Third Owner,19.81,1086.0,68.05,5,Hyundai,14,265000
Maruti Alto LX BSIII,2010,90000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5,Maruti,16,135000
Ford Figo 1.5D Ambiente MT,2016,70000,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,5,Ford,10,350000
Maruti Swift 1.3 VXi,2008,80000,Petrol,Individual,Manual,Second Owner,19.3,1248.0,82.0,5,Maruti,18,200000
Chevrolet Enjoy 1.3 TCDi LS 8,2016,80000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.74,8,Chevrolet,10,490000
Hyundai Verna 1.6 SX,2012,72000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5,Hyundai,14,450000
Mahindra Scorpio 1.99 S8,2016,50000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7,Mahindra,10,950000
Maruti Swift Dzire ZXi,2012,90000,Petrol,Individual,Manual,Second Owner,17.5,1298.0,85.8,5,Maruti,14,355000
Hyundai Elite i20 Petrol Asta,2019,17000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5,Hyundai,7,700000
Mahindra Scorpio VLX 2WD BSIII,2012,70000,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,8,Mahindra,14,459999
Volkswagen Polo Diesel Highline 1.2L,2012,74000,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.9,5,Volkswagen,14,350000
Maruti Alto LX BSIII,2006,60000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5,Maruti,20,85000
Maruti Alto 800 LX,2016,15000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5,Maruti,10,290000
Honda WR-V i-DTEC VX,2019,72000,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,5,Honda,7,1000000
Tata Indica V2 LSi,2008,25000,Petrol,Individual,Manual,Second Owner,16.84,1193.0,64.4,5,Tata,18,85000
Maruti Alto LXI,2003,114000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5,Maruti,23,65000
Honda City 1.5 EXI,2005,120000,Petrol,Individual,Manual,First Owner,13.0,1493.0,100.0,5,Honda,21,75000
Skoda Octavia Ambiente 1.9 TDI MT,2003,250000,Diesel,Individual,Manual,Second Owner,18.7,1896.0,66.0,5,Skoda,23,100000
Tata Indica Vista Terra 1.4 TDI,2009,55768,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5,Tata,17,170000
Hyundai Grand i10 1.2 Kappa Magna AT,2017,40000,Petrol,Individual,Automatic,First Owner,18.9,1197.0,81.86,5,Hyundai,9,525000
Maruti Wagon R LXI,2020,70000,Petrol,Individual,Manual,Second Owner,21.79,998.0,67.05,5,Maruti,6,265000
Tata Tigor 1.2 Revotron XZ,2018,50000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5,Tata,8,459999
Maruti Alto K10 VXI,2017,20000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5,Maruti,9,250000
Maruti Swift Dzire VDI,2013,70000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5,Maruti,13,395000
Hyundai Grand i10 Asta Option,2014,60000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5,Hyundai,12,375000
Tata Indica Vista Aqua 1.4 TDI,2009,120000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5,Tata,17,120000
Maruti Ritz VDi,2011,110000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5,Maruti,15,290000
Tata Tiago 1.2 Revotron XZ,2017,60000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5,Tata,9,409999
Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2009,30000,Petrol,Individual,Manual,First Owner,16.5,995.0,63.0,5,Chevrolet,17,200000
Skoda Rapid 1.5 TDI Ambition BSIV,2018,35000,Diesel,Individual,Manual,First Owner,21.13,1498.0,108.6,5,Skoda,8,900000
Maruti 800 Std,2003,50000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4,Maruti,23,50000
Renault Duster 110PS Diesel RxZ,2012,100000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5,Renault,14,450000
Mahindra XUV500 W8 4WD,2012,80000,Diesel,Individual,Manual,Third Owner,15.1,2179.0,140.0,7,Mahindra,14,650000
Volkswagen CrossPolo 1.5 TDI,2014,84000,Diesel,Individual,Manual,Second Owner,20.14,1498.0,88.5,5,Volkswagen,12,300000
Ford Fiesta 1.5 TDCi Ambiente,2014,60000,Diesel,Individual,Manual,First Owner,25.01,1498.0,89.75,5,Ford,12,425000
Maruti Zen VXI,1998,50000,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5,Maruti,28,55000
Hyundai i10 Magna 1.2 iTech SE,2011,60000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5,Hyundai,15,200000
Mahindra XUV500 W10 2WD,2015,100000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7,Mahindra,11,975000
Mahindra Bolero 2011-2019 SLX,2013,70000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7,Mahindra,13,450000
Mahindra Bolero 2011-2019 ZLX,2014,82500,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7,Mahindra,12,600000
Mahindra Bolero 2011-2019 Plus AC,2014,76000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,9,Mahindra,12,550000
Tata Indica Vista Terra Quadrajet 1.3L BS IV,2011,87000,Diesel,Individual,Manual,First Owner,18.0,1248.0,75.0,5,Tata,15,180000
Mahindra Xylo E4,2010,120000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,7,Mahindra,16,300000
Tata Zest Revotron 1.2T XM,2016,70000,Petrol,Individual,Manual,Second Owner,17.57,1193.0,88.7,5,Tata,10,350000
Maruti Swift Dzire VDI,2014,90000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5,Maruti,12,465000
Tata Manza Aura (ABS) Quadrajet BS IV,2010,188000,Diesel,Individual,Manual,Second Owner,21.12,1248.0,88.8,5,Tata,16,200000
Chevrolet Enjoy TCDi LS 8 Seater,2014,120000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.8,8,Chevrolet,12,350000
Honda City i VTEC V,2015,80000,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5,Honda,11,650000
Hyundai i10 Magna,2010,123278,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5,Hyundai,16,150000
Honda City i DTEC V,2014,100000,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5,Honda,12,560000
Hyundai i20 Active 1.4 SX with AVN,2015,90000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5,Hyundai,11,625000
Ford Figo Diesel Titanium,2012,110000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5,Ford,14,220000
Ford Figo Diesel Celebration Edition,2013,110000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,5,Ford,13,250000
Tata Zest Quadrajet 1.3 XT,2018,70000,Diesel,Individual,Manual,First Owner,20.65,1248.0,88.7,5,Tata,8,575000
Mahindra XUV500 W8 AWD,2015,65000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7,Mahindra,11,1050000
Jaguar XF 2.2 Litre Luxury,2015,70000,Diesel,Individual,Automatic,Second Owner,16.36,2179.0,187.7,5,Jaguar,11,3000000
Tata New Safari DICOR 2.2 LX 4x2,2012,90000,Diesel,Individual,Manual,Third Owner,11.57,2179.0,138.1,7,Tata,14,200000
Maruti Alto 800 VXI,2016,50000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5,Maruti,10,262000
Hyundai EON Era Plus,2018,33000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5,Hyundai,8,299000
Maruti Alto 800 LXI,2015,26500,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5,Maruti,11,250000
Hyundai Santro Xing GLS,2011,60000,Petrol,Individual,Manual,Fourth & Above Owner,17.92,1086.0,62.1,5,Hyundai,15,140000
Maruti Swift Dzire VDI,2013,70000,Diesel,Individual,Manual,Third Owner,23.4,1248.0,74.0,5,Maruti,13,360000
Datsun GO A,2015,80000,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.06,5,Datsun,11,210000
Hyundai i20 1.4 Sportz,2017,60000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5,Hyundai,9,600000
Skoda Fabia 1.2L Diesel Ambiente,2011,100000,Diesel,Individual,Manual,First Owner,19.5,1199.0,75.0,5,Skoda,15,210000
Volkswagen Vento Diesel Comfortline,2011,80000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5,Volkswagen,15,300000
Hyundai Grand i10 Asta,2016,35000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5,Hyundai,10,450000
Ford Endeavour 3.2 Titanium AT 4X4,2018,35000,Diesel,Individual,Automatic,First Owner,10.91,3198.0,197.0,7,Ford,8,3200000
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,10000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5,Hyundai,7,550000
Tata Indica Vista Aura 1.3 Quadrajet (ABS),2011,80000,Diesel,Individual,Manual,First Owner,18.0,1248.0,75.0,5,Tata,15,100000
Hyundai EON Era Plus,2012,50000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5,Hyundai,14,185000
Maruti Wagon R LX BSIII,2006,90000,Petrol,Individual,Manual,Second Owner,17.3,1061.0,64.0,5,Maruti,20,80000
Maruti Alto 800 VXI,2017,80000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5,Maruti,9,295000
Renault KWID Climber 1.0 MT,2017,25000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5,Renault,9,360000
Maruti Alto K10 2010-2014 VXI,2014,70000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5,Maruti,12,210000
Hyundai Elite i20 Petrol CVT Magna Executive,2019,80000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5,Hyundai,7,585000
Volkswagen Polo Select 1.5 TDI Highline,2016,50000,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.7,5,Volkswagen,10,560000
Honda City i DTEC S,2015,70000,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5,Honda,11,600000
Datsun GO T BSIV,2017,60000,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,5,Datsun,9,330000
Hyundai Verna VTVT 1.6 SX,2019,15000,Petrol,Individual,Manual,First Owner,17.0,1591.0,121.3,5,Hyundai,7,990000
Toyota Etios Diesel TRD Sportivo,2012,90000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.1,5,Toyota,14,300000
Tata Nexon 1.2 Revotron XM,2018,28000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5,Tata,8,650000
Hyundai Elite i20 Sportz Plus CVT BSIV,2019,20000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5,Hyundai,7,695000
Hyundai Grand i10 CRDi Magna,2014,60000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5,Hyundai,12,300000
Maruti Alto 800 LXI,2015,22000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5,Maruti,11,270000
Tata New Safari DICOR 2.2 EX 4x2,2010,70000,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,7,Tata,16,185000
Chevrolet Sail Hatchback LT ABS,2013,80000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,5,Chevrolet,13,200000
Maruti Wagon R LXI CNG Optional,2019,35000,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,5,Maruti,7,459999
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018,60000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5,Tata,8,860000
Tata Tiago 1.2 Revotron XE,2018,20000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5,Tata,8,400000
Maruti Ritz VDi,2013,142000,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,5,Maruti,13,240000
Maruti Swift Dzire ZDI,2015,72000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5,Maruti,11,570000
Ford EcoSport 1.5 Diesel Titanium BSIV,2018,90000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5,Ford,8,850000
Ford Figo Diesel Titanium,2011,80000,Diesel,Individual,Manual,Third Owner,20.0,1399.0,68.0,5,Ford,15,155000
Hyundai i20 1.4 CRDi Asta,2011,125000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5,Hyundai,15,270000
Maruti Ciaz ZXi Plus,2015,33000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5,Maruti,11,610000
Hyundai Creta 1.6 CRDi SX Option,2015,50000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5,Hyundai,11,1000000
Mahindra Scorpio LX,2012,120000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,9,Mahindra,14,450000
Hyundai Xcent 1.2 CRDi E,2018,35000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5,Hyundai,8,500000
Honda Amaze S Diesel BSIV,2018,43000,Diesel,Individual,Manual,First Owner,27.4,1498.0,98.63,5,Honda,8,700000
Maruti Alto LXi,2007,60000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5,Maruti,19,135000
Mahindra Scorpio LX,2012,148000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,9,Mahindra,14,430000
Hyundai Verna 1.6 SX CRDi (O),2014,70000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5,Hyundai,12,625000
Nissan Sunny XL,2011,96000,Petrol,Individual,Manual,First Owner,16.95,1498.0,97.7,5,Nissan,15,280000
Mahindra Scorpio 1.99 S6 Plus,2015,70000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7,Mahindra,11,800000
Maruti Ritz VDi,2012,70000,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,5,Maruti,14,220000
Maruti Ignis 1.2 Alpha BSIV,2017,18484,Petrol,Individual,Manual,First Owner,20.89,1197.0,81.8,5,Maruti,9,620000
Tata Safari DICOR 2.2 EX 4x2,2011,70000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,7,Tata,15,300000
Maruti Alto LX,2010,25000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5,Maruti,16,180000
Volkswagen Polo Diesel Highline 1.2L,2013,120000,Diesel,Individual,Manual,Third Owner,22.07,1199.0,73.9,5,Volkswagen,13,250000
Maruti Swift Dzire LXI,2017,55000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5,Maruti,9,480000
Ford EcoSport 1.5 Petrol Titanium BSIV,2019,10000,Petrol,Individual,Manual,Second Owner,17.0,1497.0,121.31,5,Ford,7,885000
Mahindra KUV 100 D75 K8,2020,60000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6,Mahindra,6,550000
Maruti Swift Dzire ZDI Plus,2018,30000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5,Maruti,8,800000
Hyundai Santro Xing GLS,2013,65000,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5,Hyundai,13,180000
Maruti Estilo LXI,2010,27000,Petrol,Individual,Manual,First Owner,19.3,1248.0,82.0,5,Maruti,16,200000
Hyundai i20 Sportz 1.4 CRDi,2012,50000,Diesel,Individual,Manual,Second Owner,21.9,1396.0,88.76,5,Hyundai,14,380000
Tata Tiago NRG Petrol AMT,2019,2560,Petrol,Individual,Automatic,First Owner,24.0,1199.0,83.81,5,Tata,7,520000
Maruti Alto LX,2004,60000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5,Maruti,22,90000
Maruti Wagon R VXI BS IV,2016,80000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5,Maruti,10,330000
Maruti 800 DX,1999,50000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4,Maruti,27,40000
Chevrolet Enjoy TCDi LS 8 Seater,2015,120000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.8,8,Chevrolet,11,370000
Honda City V MT,2009,120000,Petrol,Individual,Manual,Second Owner,16.8,1497.0,116.3,5,Honda,17,290000
Hyundai EON Magna Plus,2013,47000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5,Hyundai,13,215000
Tata Hexa XT,2017,45000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,7,Tata,9,1282000
Toyota Innova 2.5 GX 8 STR,2012,90000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8,Toyota,14,610000
Hyundai i20 Asta 1.4 CRDi,2013,110000,Diesel,Individual,Manual,Second Owner,21.27,1396.0,88.76,5,Hyundai,13,380000
Mahindra Scorpio 1.99 S10,2017,95000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7,Mahindra,9,1250000
Hyundai Verna 1.6 CRDI,2012,103655,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.3,5,Hyundai,14,400000
Hyundai i20 Petrol CVT Asta,2018,25000,Petrol,Individual,Automatic,Second Owner,17.4,1197.0,81.86,5,Hyundai,8,700000
Renault Duster 110PS Diesel RxZ,2014,80000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5,Renault,12,650000
Tata Nano Twist XT,2014,50000,Petrol,Individual,Manual,Second Owner,25.4,624.0,37.5,4,Tata,12,95000
Mahindra XUV500 W10 2WD,2015,56975,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7,Mahindra,11,1147000
Maruti Alto LX BSIII,2008,80000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5,Maruti,18,120000
Hyundai Santro AT CNG,2003,74770,CNG,Individual,Manual,Third Owner,19.3,1248.0,82.0,5,Hyundai,23,130000
Ford Fiesta EXi 1.4 TDCi Ltd,2010,187000,Diesel,Dealer,Manual,Second Owner,17.8,1399.0,68.0,5,Ford,16,180000
Ford Fiesta Classic 1.4 Duratorq LXI,2013,69000,Diesel,Dealer,Manual,First Owner,18.6,1388.0,67.0,5,Ford,13,325000
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,206000,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5,Ford,11,550000
Ford EcoSport 1.5 TDCi Signature BSIV,2018,27000,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5,Ford,8,950000
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,132000,Diesel,Dealer,Manual,Second Owner,22.7,1498.0,89.84,5,Ford,12,500000
Ford Aspire Titanium Diesel BSIV,2017,75000,Diesel,Dealer,Manual,First Owner,26.1,1498.0,99.23,5,Ford,9,725000
Ford Figo Aspire Titanium,2015,18000,Petrol,Dealer,Manual,Second Owner,18.5,1194.0,94.93,5,Ford,11,500000
Mahindra Verito 1.5 D2 BSIII,2011,218000,Diesel,Individual,Manual,First Owner,21.0,1461.0,64.1,5,Mahindra,15,180000
Hyundai i20 2015-2017 Magna 1.4 CRDi,2016,10000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5,Hyundai,10,650000
Maruti Swift VDi BSIII W/ ABS,2010,80000,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,5,Maruti,16,285000
Mahindra Verito 1.5 D2 BSIII,2011,215000,Diesel,Individual,Manual,First Owner,21.0,1461.0,64.1,5,Mahindra,15,210000
Ford Fiesta Classic 1.4 Duratorq CLXI,2012,137000,Diesel,Individual,Manual,First Owner,17.8,1399.0,67.0,5,Ford,14,200000
Volkswagen Vento Diesel Highline,2011,65000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5,Volkswagen,15,295000
Honda City 2017-2020 GXi,2007,120000,Petrol,Individual,Manual,Third Owner,17.7,1497.0,78.0,5,Honda,19,160000
Maruti Celerio VXI AT,2017,10000,Petrol,Individual,Automatic,First Owner,23.1,998.0,67.04,5,Maruti,9,450000
Datsun GO Plus A,2016,20000,Petrol,Individual,Manual,First Owner,20.62,1198.0,67.0,7,Datsun,10,385000
Ford Fiesta Classic 1.4 Duratorq LXI,2011,93500,Diesel,Individual,Manual,Second Owner,18.6,1388.0,67.0,5,Ford,15,350000
Maruti Swift Dzire LDI,2019,70000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5,Maruti,7,558000
Hyundai Santro Xing GLS,2010,56000,Petrol,Individual,Manual,Third Owner,17.92,1086.0,62.1,5,Hyundai,16,165000
Hyundai i20 Sportz 1.4 CRDi,2012,80000,Diesel,Individual,Manual,Second Owner,21.9,1396.0,88.76,5,Hyundai,14,300000
Mahindra XUV500 W8 4WD,2012,100000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7,Mahindra,14,900000
BMW X5 3.0d,2008,60000,Diesel,Individual,Automatic,Third Owner,11.0,2993.0,235.0,5,BMW,18,830000
BMW 5 Series 520d Sedan,2008,70000,Diesel,Individual,Automatic,Third Owner,19.3,1248.0,82.0,5,BMW,18,890000
Skoda Rapid 1.5 TDI Ambition,2014,65000,Diesel,Individual,Manual,Second Owner,21.14,1498.0,103.52,5,Skoda,12,640000
Mahindra Scorpio S10 7 Seater,2015,70000,Diesel,Individual,Manual,Third Owner,15.4,2179.0,120.0,7,Mahindra,11,900000
Chevrolet Enjoy TCDi LTZ 7 Seater,2013,60000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.8,7,Chevrolet,13,450000
Maruti Ciaz 1.3 Alpha,2018,82000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5,Maruti,8,825000
Tata Aria Pleasure 4x2,2013,80000,Diesel,Individual,Manual,Second Owner,13.7,2179.0,138.1,7,Tata,13,500000
Mahindra KUV 100 mFALCON G80 K6 AW,2017,5000,Petrol,Individual,Manual,Second Owner,18.15,1198.0,82.0,6,Mahindra,9,325000
Renault Duster 110PS Diesel RxL,2014,133000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5,Renault,12,450000
Honda WR-V i-VTEC VX,2017,25000,Petrol,Individual,Manual,Second Owner,17.5,1199.0,88.7,5,Honda,9,675000
Tata Zest Revotron 1.2 XT,2017,15000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5,Tata,9,415000
Hyundai Creta 1.4 CRDi S,2017,40000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5,Hyundai,9,1100000
Volkswagen Ameo 1.2 MPI Comfortline,2016,35000,Petrol,Individual,Manual,First Owner,17.0,1198.0,73.75,5,Volkswagen,10,500000
Mahindra Bolero 2011-2019 ZLX,2014,70000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7,Mahindra,12,509999
Mahindra Scorpio 2006-2009 LX 2.6 Turbo 9 Str,2007,152000,Diesel,Individual,Manual,Fourth & Above Owner,10.5,2609.0,120.0,9,Mahindra,19,200000
Maruti 800 AC BSIII,2007,100000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4,Maruti,19,60000
Hyundai Verna 1.6 CRDI,2013,80000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.3,5,Hyundai,13,500000
Tata Indica V2 DLE BSII,2009,100000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,5,Tata,17,45000
Renault KWID RXT,2017,50000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5,Renault,9,270000
Hyundai i20 Active 1.2 S,2017,40000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5,Hyundai,9,550000
